content_length,follower_count,ER,hour,description_score,hashtag_count,desciption_word_count,day_sin,day_cos,content_type_mixed,content_type_text,content_type_video
457,653510,1.8198650364952336,4,0.20729166666666665,4,21,0.0,1.0,0,0,1
481,61800,19.566343042071196,4,0.1,0,12,0.0,1.0,0,0,1
95,887124,1.390335511157403,8,-0.16666666666666666,1,23,0.0,1.0,0,0,1
177,99094,12.255030577027872,8,-0.06398809523809523,4,28,0.0,1.0,0,0,1
167,100783,11.84227498685294,9,0.225,4,27,0.0,1.0,0,1,0
382,799898,1.497940987475903,11,0.2375,2,10,0.0,1.0,1,0,0
34,513463,2.3177911553510184,11,0.05,1,9,0.0,1.0,0,0,0
50,929816,1.284770320149363,12,0.016666666666666677,1,23,0.0,1.0,0,0,0
256,325043,3.7355057638527827,12,-0.22291666666666668,3,24,0.0,1.0,1,0,0
270,250058,4.92165817530333,12,0.05185185185185185,3,18,0.0,1.0,0,0,0
351,797726,1.5222018587835924,15,0.13333333333333333,3,20,0.0,1.0,0,0,1
23,251437,4.859268922234993,17,0.0,5,13,0.0,1.0,0,0,1
177,957401,1.2577801777938398,19,0.24380952380952384,0,22,0.0,1.0,0,0,1
250,625910,1.9413334185426019,0,0.08333333333333334,4,19,0.7818314824680298,0.6234898018587336,0,0,0
452,805685,1.485195827153292,2,0.0,0,11,0.7818314824680298,0.6234898018587336,0,0,1
69,815627,1.459122858855825,4,0.19374999999999998,1,26,0.7818314824680298,0.6234898018587336,0,0,1
122,341374,3.5500653242484783,5,-0.09722222222222222,4,14,0.7818314824680298,0.6234898018587336,0,0,0
238,285514,4.227463451879768,7,0.02642857142857143,1,26,0.7818314824680298,0.6234898018587336,1,0,0
72,438185,2.806577130663989,9,0.11363636363636363,1,10,0.7818314824680298,0.6234898018587336,0,0,1
186,514300,2.309935835115691,10,0.05,0,12,0.7818314824680298,0.6234898018587336,0,0,1
174,693789,1.7613424254348224,11,0.2857142857142857,4,20,0.7818314824680298,0.6234898018587336,0,0,1
519,632476,1.9115349831456054,15,0.20462962962962963,1,39,0.7818314824680298,0.6234898018587336,0,0,1
547,187937,6.4021453997882265,15,0.3,5,18,0.7818314824680298,0.6234898018587336,0,0,0
178,939023,1.2964538674771544,16,0.19999999999999998,4,21,0.7818314824680298,0.6234898018587336,0,0,1
129,389098,3.084055944774838,16,0.1,2,25,0.7818314824680298,0.6234898018587336,0,0,1
105,883727,1.35980908131131,17,0.08,1,21,0.7818314824680298,0.6234898018587336,0,0,1
37,496091,2.438262334934518,18,0.4,2,11,0.7818314824680298,0.6234898018587336,0,0,0
256,686790,1.7391051121885874,18,0.030000000000000006,0,31,0.7818314824680298,0.6234898018587336,0,0,1
453,661165,1.85505887335234,19,-0.1,4,17,0.7818314824680298,0.6234898018587336,0,0,1
173,808325,1.5148609779482263,19,0.36250000000000004,2,9,0.7818314824680298,0.6234898018587336,0,0,1
323,384937,3.1506454302911906,0,0.0,3,18,0.9749279121818236,-0.22252093395631434,0,0,1
166,716878,1.6712746101847178,0,0.5166666666666666,0,10,0.9749279121818236,-0.22252093395631434,1,0,0
67,95236,12.563526397580747,3,0.22678571428571428,1,26,0.9749279121818236,-0.22252093395631434,0,0,0
58,398668,3.0546720579529834,4,0.3111111111111111,0,17,0.9749279121818236,-0.22252093395631434,1,0,0
83,632790,1.941876451903475,7,0.275,0,20,0.9749279121818236,-0.22252093395631434,0,0,0
542,492511,2.471822964360187,10,0.11666666666666665,1,27,0.9749279121818236,-0.22252093395631434,0,0,1
168,495659,2.4482557564777396,11,0.049999999999999996,1,19,0.9749279121818236,-0.22252093395631434,0,0,1
61,550553,2.2014229329419694,11,-0.15625,1,13,0.9749279121818236,-0.22252093395631434,0,0,1
88,778389,1.5704230147137228,12,0.2333333333333333,5,20,0.9749279121818236,-0.22252093395631434,0,1,0
307,248418,4.836203495720922,13,0.3333333333333333,0,15,0.9749279121818236,-0.22252093395631434,0,0,1
182,355681,3.4157011479387425,13,0.061111111111111116,5,19,0.9749279121818236,-0.22252093395631434,0,0,0
219,764234,1.5715082029849496,15,0.06727272727272728,3,32,0.9749279121818236,-0.22252093395631434,0,0,1
158,495381,2.440545761747019,19,0.11333333333333333,2,13,0.9749279121818236,-0.22252093395631434,0,0,0
221,432224,2.821916413711409,19,0.05888888888888889,5,41,0.9749279121818236,-0.22252093395631434,0,0,0
43,930805,1.2954378199515473,0,0.10357142857142856,0,24,0.43388373911755823,-0.900968867902419,1,0,0
154,167322,7.256666786196675,1,-0.16666666666666666,3,10,0.43388373911755823,-0.900968867902419,0,0,1
434,438141,2.7297148634800212,1,0.475,5,17,0.43388373911755823,-0.900968867902419,0,0,1
39,735781,1.6377155702579982,3,0.34074074074074073,2,28,0.43388373911755823,-0.900968867902419,0,0,0
153,881781,1.3985331958842389,3,0.0,4,9,0.43388373911755823,-0.900968867902419,0,0,1
36,370211,3.2378832611672808,3,-0.0642857142857143,2,31,0.43388373911755823,-0.900968867902419,0,0,0
89,712294,1.7073006370964798,11,0.0,5,33,0.43388373911755823,-0.900968867902419,0,1,0
389,156532,7.650192931796693,12,0.25,3,19,0.43388373911755823,-0.900968867902419,1,0,0
193,959525,1.2520778510200359,14,-0.09049107142857143,4,24,0.43388373911755823,-0.900968867902419,0,0,0
31,686860,1.7590193052441545,14,-0.1,0,10,0.43388373911755823,-0.900968867902419,0,0,0
162,784288,1.551853400791546,14,0.07916666666666666,5,34,0.43388373911755823,-0.900968867902419,0,0,1
87,382865,3.169524506026929,15,0.11499999999999999,4,36,0.43388373911755823,-0.900968867902419,0,0,1
189,452422,2.697481554831551,18,0.25,1,10,0.43388373911755823,-0.900968867902419,1,0,0
503,104217,11.643014095589011,18,-0.07142857142857142,4,19,0.43388373911755823,-0.900968867902419,0,0,1
199,85417,14.129505836074784,20,0.5,3,13,0.43388373911755823,-0.900968867902419,0,0,0
552,886398,1.3569525201997297,22,0.3,5,16,0.43388373911755823,-0.900968867902419,0,0,1
90,587985,2.038147231647066,22,0.0,4,14,0.43388373911755823,-0.900968867902419,0,0,1
476,920480,1.3105119068312183,22,0.0,0,6,0.43388373911755823,-0.900968867902419,0,0,1
228,933244,1.299981569664525,23,0.31325757575757573,0,25,0.43388373911755823,-0.900968867902419,0,0,0
147,96195,12.49857061177816,0,0.037500000000000006,4,18,-0.433883739117558,-0.9009688679024191,0,0,1
114,167262,7.168394494864344,4,0.05909090909090909,4,27,-0.433883739117558,-0.9009688679024191,0,0,1
523,751814,1.598001633382725,4,0.0,0,18,-0.433883739117558,-0.9009688679024191,0,0,1
157,734924,1.6622126913803332,5,-0.275,1,13,-0.433883739117558,-0.9009688679024191,0,0,1
105,352059,3.438628184480442,5,0.24545454545454545,2,19,-0.433883739117558,-0.9009688679024191,0,0,0
210,730700,1.6790748597235525,13,0.175,1,13,-0.433883739117558,-0.9009688679024191,0,0,1
49,59553,20.316356858596542,14,0.175,4,17,-0.433883739117558,-0.9009688679024191,0,1,0
260,879276,1.3880738243736892,15,0.0861111111111111,3,33,-0.433883739117558,-0.9009688679024191,0,1,0
187,749117,1.6371274447115738,15,0.15000000000000002,1,17,-0.433883739117558,-0.9009688679024191,0,0,1
28,806894,1.5194065143624813,16,-0.034375,0,21,-0.433883739117558,-0.9009688679024191,0,0,0
57,364693,3.279196474843224,23,0.18333333333333335,4,20,-0.433883739117558,-0.9009688679024191,0,0,0
255,538449,2.265952764328655,1,-0.03,0,22,-0.9749279121818236,-0.2225209339563146,0,0,0
134,231613,5.294176060929223,2,0.11666666666666665,4,15,-0.9749279121818236,-0.2225209339563146,0,0,1
434,242092,5.015861738512632,6,0.1111111111111111,3,28,-0.9749279121818236,-0.2225209339563146,0,0,1
52,780404,1.578925787156396,7,0.05000000000000001,5,17,-0.9749279121818236,-0.2225209339563146,1,0,0
38,552072,2.2281514005419583,18,0.0,3,15,-0.9749279121818236,-0.2225209339563146,0,0,1
160,457264,2.64267469120683,20,0.6,1,17,-0.9749279121818236,-0.2225209339563146,0,0,1
430,711023,1.731730197194746,0,0.0,5,11,-0.7818314824680299,0.6234898018587334,0,0,0
172,805526,1.5069656348770866,0,0.0,4,15,-0.7818314824680299,0.6234898018587334,0,0,0
587,379919,3.22779329278083,1,0.1,5,19,-0.7818314824680299,0.6234898018587334,0,1,0
94,503885,2.428530319418121,1,0.11666666666666665,0,21,-0.7818314824680299,0.6234898018587334,1,0,0
346,889877,1.3446802198506085,4,0.175,4,9,-0.7818314824680299,0.6234898018587334,0,1,0
146,739754,1.6547392781924803,5,0.0,5,12,-0.7818314824680299,0.6234898018587334,0,0,0
186,304984,3.9556173438606614,8,0.08571428571428572,2,28,-0.7818314824680299,0.6234898018587334,0,0,0
215,246829,4.942287980747805,9,0.07142857142857142,2,24,-0.7818314824680299,0.6234898018587334,0,0,0
112,158801,7.637231503579953,10,0.26666666666666666,2,7,-0.7818314824680299,0.6234898018587334,0,0,0
103,916645,1.3318132974052113,12,0.20952380952380956,5,32,-0.7818314824680299,0.6234898018587334,0,0,1
170,472099,2.565139938868754,13,-0.078125,4,20,-0.7818314824680299,0.6234898018587334,1,0,0
57,59297,20.4209319189841,13,0.275,0,12,-0.7818314824680299,0.6234898018587334,0,0,1
76,753588,1.62422968518607,17,0.3333333333333333,3,19,-0.7818314824680299,0.6234898018587334,0,0,1
147,791996,1.5241238592114101,17,0.2,0,19,-0.7818314824680299,0.6234898018587334,0,0,1
138,731386,1.659452054045333,22,0.04027777777777778,5,38,-0.7818314824680299,0.6234898018587334,1,0,0
344,962843,1.2573181712906465,22,0.0,1,16,-0.7818314824680299,0.6234898018587334,0,1,0
402,940730,1.2749673126189236,4,0.30625,5,23,0.0,1.0,0,0,1
543,994094,1.2012948473685587,8,0.125,2,18,0.0,1.0,0,0,1
207,592912,2.031667431254554,10,0.1,5,15,0.0,1.0,0,0,0
192,332232,3.6426352669219098,13,0.15131493506493507,5,33,0.0,1.0,0,0,0
144,101683,12.134771790761484,15,-0.1,1,24,0.0,1.0,0,1,0
539,343789,3.500402863384227,18,0.43,0,21,0.0,1.0,0,0,1
469,281850,4.287032109277985,18,-0.06354166666666666,4,24,0.0,1.0,0,0,1
303,578641,2.0791820835371153,19,0.0,4,13,0.0,1.0,0,0,1
115,532025,2.2773365913255956,20,0.4166666666666667,4,15,0.0,1.0,0,0,1
503,411415,2.9449582538312895,21,0.4,1,13,0.0,1.0,0,0,1
60,896391,1.323864251202879,22,0.3,0,31,0.0,1.0,0,0,0
121,448042,2.673633275451855,22,-0.006249999999999999,5,13,0.0,1.0,0,0,1
444,165050,7.3395940624053315,23,0.025000000000000005,0,16,0.0,1.0,0,0,1
596,196010,6.217029743380439,1,0.1,5,15,0.7818314824680298,0.6234898018587336,0,0,0
544,194535,6.288328578404914,1,0.11750000000000001,5,21,0.7818314824680298,0.6234898018587336,0,0,1
76,312735,3.891153852303068,1,0.0,3,10,0.7818314824680298,0.6234898018587336,0,0,1
84,161274,7.544923546262881,3,0.09166666666666666,4,16,0.7818314824680298,0.6234898018587336,0,0,1
29,635170,1.9334981186139144,4,0.2333333333333333,3,14,0.7818314824680298,0.6234898018587336,1,0,0
552,103481,11.755781254529817,5,0.2119047619047619,0,33,0.7818314824680298,0.6234898018587336,0,0,1
175,612408,1.9816854123394863,9,0.0,2,17,0.7818314824680298,0.6234898018587336,0,0,1
292,893069,1.360701132835201,10,0.325,2,34,0.7818314824680298,0.6234898018587336,0,0,1
32,412898,2.9203338354751054,13,0.21428571428571427,2,22,0.7818314824680298,0.6234898018587336,0,0,0
184,922421,1.2927936376123268,15,0.17916666666666667,1,37,0.7818314824680298,0.6234898018587336,0,0,0
67,102339,11.883055335698023,16,0.02777777777777778,2,21,0.7818314824680298,0.6234898018587336,1,0,0
466,344346,3.543238486870764,19,0.15555555555555556,0,29,0.7818314824680298,0.6234898018587336,0,0,1
150,885280,1.3908593891198264,19,0.0,3,10,0.7818314824680298,0.6234898018587336,0,0,1
62,998664,1.2045092243236963,21,0.5,2,25,0.7818314824680298,0.6234898018587336,0,0,1
518,765867,1.5808227799343753,22,0.24,3,27,0.7818314824680298,0.6234898018587336,0,0,1
71,881122,1.373022124064545,22,0.2,5,7,0.7818314824680298,0.6234898018587336,0,0,0
231,116943,10.423026602703882,0,0.0,5,15,0.9749279121818236,-0.22252093395631434,0,0,1
193,286457,4.215990532610479,2,0.1,0,20,0.9749279121818236,-0.22252093395631434,0,0,1
60,230621,5.18513058221064,4,-0.0126984126984127,2,22,0.9749279121818236,-0.22252093395631434,1,0,0
16,262441,4.635327559337147,7,-0.1875,1,13,0.9749279121818236,-0.22252093395631434,0,0,1
199,988054,1.228677784817429,8,0.26666666666666666,4,7,0.9749279121818236,-0.22252093395631434,0,1,0
520,183235,6.6100908669195295,10,0.32,1,29,0.9749279121818236,-0.22252093395631434,0,0,1
273,976815,1.218040263509467,11,0.06999999999999999,3,23,0.9749279121818236,-0.22252093395631434,0,0,1
271,346625,3.5066714749368915,12,0.03333333333333333,0,22,0.9749279121818236,-0.22252093395631434,0,0,0
147,654928,1.8623421200498376,12,0.26666666666666666,2,14,0.9749279121818236,-0.22252093395631434,0,0,1
319,312663,3.8619855883171335,12,0.0,0,10,0.9749279121818236,-0.22252093395631434,0,0,1
50,652442,1.8662195260268344,13,-0.046875,2,25,0.9749279121818236,-0.22252093395631434,1,0,0
597,631793,1.9311704941333632,14,0.2714285714285714,1,10,0.9749279121818236,-0.22252093395631434,0,0,1
98,957807,1.2864804704914456,16,0.039351851851851846,4,15,0.9749279121818236,-0.22252093395631434,0,0,0
581,323037,3.7652033667969924,18,0.12777777777777774,5,23,0.9749279121818236,-0.22252093395631434,0,0,1
125,549050,2.1781258537473818,18,0.85,4,17,0.9749279121818236,-0.22252093395631434,0,0,1
49,327973,3.5993816564168393,19,0.1,1,18,0.9749279121818236,-0.22252093395631434,0,0,1
111,82622,14.72247101256324,20,0.13125,1,28,0.9749279121818236,-0.22252093395631434,0,0,1
80,216791,5.627078614887149,20,0.0,1,17,0.9749279121818236,-0.22252093395631434,0,0,1
155,848507,1.4334590050524039,20,0.05494949494949496,1,37,0.9749279121818236,-0.22252093395631434,0,0,0
217,698233,1.756720177934873,2,0.24000000000000005,3,18,0.43388373911755823,-0.900968867902419,0,0,0
38,80638,14.961928619261391,3,0.25416666666666665,3,32,0.43388373911755823,-0.900968867902419,0,0,1
150,499244,2.415452163671471,4,0.04999999999999999,1,19,0.43388373911755823,-0.900968867902419,0,0,0
217,601014,2.021749909319916,4,0.17777777777777778,0,25,0.43388373911755823,-0.900968867902419,0,0,1
139,793424,1.5252878662606626,7,0.07500000000000001,0,32,0.43388373911755823,-0.900968867902419,0,0,0
70,810589,1.4963193430949593,8,0.2011904761904762,3,22,0.43388373911755823,-0.900968867902419,0,0,1
65,97658,12.468000573429725,8,0.1625,2,24,0.43388373911755823,-0.900968867902419,1,0,0
144,130162,9.249243250718335,10,0.0,4,11,0.43388373911755823,-0.900968867902419,0,1,0
153,378436,3.2496908327960345,13,0.10694444444444447,3,11,0.43388373911755823,-0.900968867902419,0,0,1
169,760172,1.5935867145856466,16,0.15714285714285714,0,13,0.43388373911755823,-0.900968867902419,0,0,1
298,482366,2.491469133396633,16,0.14285714285714285,2,22,0.43388373911755823,-0.900968867902419,0,0,1
346,211462,5.680926123842581,21,0.054166666666666655,2,15,0.43388373911755823,-0.900968867902419,0,0,1
327,511691,2.3607997795544575,22,0.25,5,21,0.43388373911755823,-0.900968867902419,0,0,1
503,146122,8.265695788450747,23,-0.03333333333333333,1,15,0.43388373911755823,-0.900968867902419,0,0,1
113,363506,3.333370013149714,23,0.045,5,18,0.43388373911755823,-0.900968867902419,0,0,1
127,737418,1.6682532837549395,2,0.06227272727272727,1,16,-0.433883739117558,-0.9009688679024191,0,0,1
474,626460,1.9241451968202279,4,0.14285714285714285,4,16,-0.433883739117558,-0.9009688679024191,0,0,1
205,252120,4.837775662382992,7,0.4166666666666667,1,10,-0.433883739117558,-0.9009688679024191,0,0,1
142,631245,1.917163700306537,8,-0.29285714285714287,4,16,-0.433883739117558,-0.9009688679024191,0,1,0
144,89135,13.628765355920795,9,0.5,0,16,-0.433883739117558,-0.9009688679024191,0,0,0
36,992775,1.2276699151368637,11,0.0,4,16,-0.433883739117558,-0.9009688679024191,1,0,0
270,669320,1.8203549871511384,11,0.43333333333333335,3,8,-0.433883739117558,-0.9009688679024191,0,0,1
557,233384,5.124601515099578,11,0.23142857142857146,1,36,-0.433883739117558,-0.9009688679024191,0,0,1
156,981450,1.2279790106475115,13,0.0625,0,18,-0.433883739117558,-0.9009688679024191,0,0,1
171,274086,4.4953043935115256,14,-0.1,5,14,-0.433883739117558,-0.9009688679024191,0,0,0
536,928846,1.3025840666805908,14,-0.08333333333333333,1,19,-0.433883739117558,-0.9009688679024191,0,0,1
46,101419,11.859710705094706,15,0.28409090909090906,4,12,-0.433883739117558,-0.9009688679024191,1,0,0
223,942434,1.2921859780101312,15,0.25281385281385277,5,22,-0.433883739117558,-0.9009688679024191,0,0,0
73,988515,1.2321512571888136,15,0.007142857142857131,4,15,-0.433883739117558,-0.9009688679024191,0,1,0
563,906284,1.312833504729202,17,0.25,4,19,-0.433883739117558,-0.9009688679024191,0,0,0
50,261007,4.625163309796289,17,0.16666666666666666,2,9,-0.433883739117558,-0.9009688679024191,0,0,1
426,242525,4.992062673951139,22,0.0,0,10,-0.433883739117558,-0.9009688679024191,0,0,1
307,149308,8.152945588983846,23,0.19999999999999998,1,16,-0.433883739117558,-0.9009688679024191,0,0,1
14,153822,7.9201934703748496,0,0.1,1,6,-0.9749279121818236,-0.2225209339563146,0,0,1
530,967498,1.2576770184537849,1,0.1125,3,35,-0.9749279121818236,-0.2225209339563146,0,0,1
137,443289,2.7645621705027645,3,-0.09999999999999999,3,16,-0.9749279121818236,-0.2225209339563146,0,0,0
48,505077,2.417453180406156,6,0.13333333333333333,3,18,-0.9749279121818236,-0.2225209339563146,0,0,0
164,506314,2.4105594551997376,7,0.1125,1,25,-0.9749279121818236,-0.2225209339563146,0,1,0
162,903772,1.3285430396161864,9,0.10104166666666665,3,20,-0.9749279121818236,-0.2225209339563146,1,0,0
77,254132,4.769568570664064,10,0.07222222222222223,4,18,-0.9749279121818236,-0.2225209339563146,0,0,1
417,40248,29.917014510037767,13,0.0,4,17,-0.9749279121818236,-0.2225209339563146,0,0,1
196,118228,10.183712826064891,13,0.12142857142857143,0,16,-0.9749279121818236,-0.2225209339563146,0,0,0
119,491876,2.4670852003350436,14,0.13968253968253966,1,15,-0.9749279121818236,-0.2225209339563146,1,0,0
166,826285,1.453493649285658,15,-0.10208333333333335,0,28,-0.9749279121818236,-0.2225209339563146,0,0,1
33,942050,1.2779576455602144,16,0.06250000000000003,1,18,-0.9749279121818236,-0.2225209339563146,0,0,0
421,383132,3.1404320182078242,23,-0.04000000000000001,2,27,-0.9749279121818236,-0.2225209339563146,0,0,0
463,202134,5.998990768500104,23,-0.1,1,14,-0.9749279121818236,-0.2225209339563146,0,1,0
247,197017,6.226873823071106,23,-1.3877787807814457e-17,1,10,-0.9749279121818236,-0.2225209339563146,0,0,1
211,895554,1.348215741317665,0,0.0,1,16,-0.7818314824680299,0.6234898018587334,0,0,1
320,634691,1.922352766936982,4,0.1,1,14,-0.7818314824680299,0.6234898018587334,0,1,0
290,489112,2.510467950080963,6,0.0,3,8,-0.7818314824680299,0.6234898018587334,0,0,1
48,910830,1.3228593700251419,11,0.13333333333333336,3,16,-0.7818314824680299,0.6234898018587334,0,0,1
150,327404,3.7699600493579797,13,0.10000000000000002,1,21,-0.7818314824680299,0.6234898018587334,0,0,1
106,532953,2.2806889162834247,13,-0.15,5,20,-0.7818314824680299,0.6234898018587334,0,0,1
277,524249,2.3271384399398,14,0.0,1,16,-0.7818314824680299,0.6234898018587334,0,0,0
461,680224,1.7725043515077386,17,-0.07777777777777777,1,13,-0.7818314824680299,0.6234898018587334,0,0,1
216,845870,1.4240959012614232,18,0.0,4,13,-0.7818314824680299,0.6234898018587334,0,0,0
55,707299,1.702391774907076,20,0.0,4,17,-0.7818314824680299,0.6234898018587334,1,0,0
588,606472,2.0052038676146635,21,0.5,2,9,-0.7818314824680299,0.6234898018587334,0,0,1
294,914853,1.3196655637572374,22,0.11696428571428572,0,29,-0.7818314824680299,0.6234898018587334,0,0,0
94,460136,2.6457395204895944,2,0.5,0,26,0.0,1.0,0,0,1
182,155333,7.896583469063239,10,-0.25,0,11,0.0,1.0,0,0,1
251,96568,12.455471791897937,12,-0.0375,1,35,0.0,1.0,0,0,0
24,460791,2.596404877699434,16,0.03333333333333332,3,23,0.0,1.0,0,0,1
100,378252,3.2200755052187433,17,0.23035714285714287,4,30,0.0,1.0,0,1,0
537,325083,3.7187425980441917,18,0.2125,4,30,0.0,1.0,0,0,1
271,733837,1.6351042533968716,18,0.2,0,13,0.0,1.0,0,0,1
476,969037,1.265792740628067,18,0.225,5,30,0.0,1.0,0,0,1
195,273619,4.4788556350253454,21,0.16666666666666666,0,21,0.0,1.0,0,0,1
386,437548,2.7969502774552737,22,0.1,2,30,0.0,1.0,0,0,0
269,977309,1.2429027052856363,22,0.0,1,16,0.0,1.0,0,0,1
71,584037,2.0861691981843613,23,0.15,3,25,0.0,1.0,0,0,1
51,824203,1.4667503030200084,23,0.1375,2,16,0.0,1.0,0,0,1
363,432898,2.823297866934012,23,-0.0163265306122449,0,28,0.0,1.0,0,0,1
369,732586,1.6718856216198508,3,0.0,0,6,0.7818314824680298,0.6234898018587336,0,0,1
550,508825,2.4067213678573185,5,0.0,3,9,0.7818314824680298,0.6234898018587336,0,0,0
258,115965,10.313456646401931,6,-0.02836700336700336,3,30,0.7818314824680298,0.6234898018587336,0,1,0
516,586381,2.0437224262041234,6,0.02,1,24,0.7818314824680298,0.6234898018587336,0,0,0
177,662543,1.853766472515746,9,0.16666666666666666,2,15,0.7818314824680298,0.6234898018587336,0,0,1
304,627646,1.9319807662280968,11,0.0,2,11,0.7818314824680298,0.6234898018587336,0,0,0
246,784760,1.5450583617921403,11,-0.052083333333333336,4,25,0.7818314824680298,0.6234898018587336,0,0,1
491,330897,3.661562359284007,13,0.15000000000000002,2,17,0.7818314824680298,0.6234898018587336,0,0,1
127,959449,1.2490502361251095,19,0.042,2,18,0.7818314824680298,0.6234898018587336,0,0,1
344,786217,1.5251514530975545,20,0.049999999999999996,3,19,0.7818314824680298,0.6234898018587336,0,0,0
200,800618,1.528319373284138,22,0.05134297520661157,5,35,0.7818314824680298,0.6234898018587336,0,0,1
358,906064,1.3480283953451413,23,-0.05,2,18,0.7818314824680298,0.6234898018587336,0,0,1
76,965048,1.259315598809593,1,-0.07916666666666668,2,36,0.9749279121818236,-0.22252093395631434,0,0,1
167,903314,1.3530178874677021,1,0.36071428571428577,1,35,0.9749279121818236,-0.22252093395631434,0,0,1
86,321121,3.765870186004652,2,0.20459183673469392,3,28,0.9749279121818236,-0.22252093395631434,0,0,0
11,403281,2.9934462570763314,3,0.1625,4,21,0.9749279121818236,-0.22252093395631434,0,1,0
363,796908,1.5334266941729786,3,0.175,1,10,0.9749279121818236,-0.22252093395631434,0,0,1
36,250425,4.815813117699911,4,0.26666666666666666,0,38,0.9749279121818236,-0.22252093395631434,0,0,1
177,278036,4.388640319958567,5,0.35714285714285715,0,11,0.9749279121818236,-0.22252093395631434,0,0,1
198,355703,3.4275786259885352,6,0.15,0,7,0.9749279121818236,-0.22252093395631434,0,0,0
129,70631,17.013775820815223,6,0.11666666666666665,0,25,0.9749279121818236,-0.22252093395631434,0,1,0
318,78649,15.51322966598431,7,0.021428571428571425,4,20,0.9749279121818236,-0.22252093395631434,0,1,0
259,294066,4.1568899498751986,10,-0.11111111111111112,5,25,0.9749279121818236,-0.22252093395631434,0,0,1
146,481156,2.493370133594926,10,-0.3333333333333333,3,12,0.9749279121818236,-0.22252093395631434,0,0,0
585,542170,2.2531678255897596,11,0.13333333333333333,2,31,0.9749279121818236,-0.22252093395631434,0,0,1
191,266389,4.570759303124379,13,0.18888888888888888,5,14,0.9749279121818236,-0.22252093395631434,0,0,1
465,583006,2.0924312957328053,16,-0.04999999999999993,0,15,0.9749279121818236,-0.22252093395631434,0,0,0
591,428001,2.8067691430627497,16,0.0,0,10,0.9749279121818236,-0.22252093395631434,0,0,1
463,297136,4.025429432986915,16,0.08333333333333333,0,18,0.9749279121818236,-0.22252093395631434,0,0,1
93,545207,2.205951134156385,19,0.4,1,14,0.9749279121818236,-0.22252093395631434,0,0,1
598,252439,4.873652644797357,19,0.0,4,18,0.9749279121818236,-0.22252093395631434,1,0,0
296,818122,1.4679962157233273,21,-0.25,5,13,0.9749279121818236,-0.22252093395631434,0,0,0
82,485453,2.473153940752246,21,0.0,0,13,0.9749279121818236,-0.22252093395631434,0,0,1
335,860191,1.4117794768836223,22,0.0,3,8,0.9749279121818236,-0.22252093395631434,0,0,1
263,155302,7.6721484591312405,22,0.27714285714285714,5,29,0.9749279121818236,-0.22252093395631434,0,0,0
347,321683,3.7499650276825323,5,0.1922222222222222,1,17,0.43388373911755823,-0.900968867902419,0,0,0
162,577686,2.1051228522069083,6,0.12,4,27,0.43388373911755823,-0.900968867902419,0,0,1
113,811543,1.5036787945925232,8,0.0,4,18,0.43388373911755823,-0.900968867902419,0,0,0
115,233601,5.220011900633987,10,0.025,5,15,0.43388373911755823,-0.900968867902419,0,0,1
515,358614,3.3846977530157774,14,0.2,2,11,0.43388373911755823,-0.900968867902419,0,0,0
137,421863,2.9161125768318152,15,-0.023333333333333327,4,20,0.43388373911755823,-0.900968867902419,0,0,1
105,758675,1.6027943454048177,17,-0.025,1,17,0.43388373911755823,-0.900968867902419,0,0,1
18,615263,1.9698892993727883,17,0.004034391534391533,0,34,0.43388373911755823,-0.900968867902419,0,0,1
363,850168,1.4138382060957364,22,0.05555555555555555,5,26,0.43388373911755823,-0.900968867902419,0,0,1
147,817181,1.4841265276603348,1,-0.021428571428571436,2,26,-0.433883739117558,-0.9009688679024191,0,0,1
108,961746,1.290153533261381,3,0.4,0,14,-0.433883739117558,-0.9009688679024191,0,0,1
542,574180,2.082796335643875,4,0.0736111111111111,2,33,-0.433883739117558,-0.9009688679024191,0,0,1
596,283031,4.339453982072635,7,-0.125,4,32,-0.433883739117558,-0.9009688679024191,1,0,0
177,222516,5.480055366805084,9,0.0,4,17,-0.433883739117558,-0.9009688679024191,0,0,1
409,736144,1.652529939794388,10,0.0,5,10,-0.433883739117558,-0.9009688679024191,0,0,1
587,829944,1.4758827101587577,10,0.16,4,18,-0.433883739117558,-0.9009688679024191,0,0,1
122,449043,2.707313108098779,13,-0.005357142857142859,0,18,-0.433883739117558,-0.9009688679024191,0,1,0
186,78163,15.594334915497102,14,0.3833333333333333,1,30,-0.433883739117558,-0.9009688679024191,0,0,1
588,164108,7.401832939283887,14,0.20000000000000004,0,19,-0.433883739117558,-0.9009688679024191,0,0,1
104,923733,1.2943134000842234,17,0.0,1,11,-0.433883739117558,-0.9009688679024191,0,0,1
474,462259,2.6156332272600427,18,-0.05625,3,19,-0.433883739117558,-0.9009688679024191,0,1,0
445,145360,8.460374243258117,21,0.31607142857142856,5,21,-0.433883739117558,-0.9009688679024191,0,0,1
48,520250,2.3344545891398365,22,-0.1611111111111111,4,8,-0.433883739117558,-0.9009688679024191,1,0,0
190,621684,1.9628943321687544,0,-0.0712962962962963,3,15,-0.9749279121818236,-0.2225209339563146,1,0,0
139,925784,1.2958746316635414,2,-0.05,0,14,-0.9749279121818236,-0.2225209339563146,0,0,0
239,532546,2.2557675768853773,3,-0.06666666666666667,5,8,-0.9749279121818236,-0.2225209339563146,0,0,1
415,86348,13.9065178116459,3,-0.049999999999999996,3,13,-0.9749279121818236,-0.2225209339563146,0,0,1
